"","AirportName","City","Country","Week","Percent.wk","Month","Percent.mo"
"4684","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4685","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4686","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4687","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4688","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4689","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4690","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4691","Boston Logan International ","Boston","United States of America (the)",43,71.2857142857143,10,67.5161290322581
"4692","Boston Logan International ","Boston","United States of America (the)",19,58.4285714285714,5,56.7096774193548
"4693","Boston Logan International ","Boston","United States of America (the)",21,51.7142857142857,5,56.7096774193548
"4694","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4695","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4696","Boston Logan International ","Boston","United States of America (the)",44,64.4285714285714,11,65.4
"4697","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4698","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4699","Boston Logan International ","Boston","United States of America (the)",38,67.4285714285714,9,66.4
"4700","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4701","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4702","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4703","Boston Logan International ","Boston","United States of America (the)",38,67.4285714285714,9,66.4
"4704","Boston Logan International ","Boston","United States of America (the)",40,68.1428571428571,9,66.4
"4705","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4706","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4707","Boston Logan International ","Boston","United States of America (the)",46,64,11,65.4
"4708","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4709","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4710","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4711","Boston Logan International ","Boston","United States of America (the)",38,67.4285714285714,9,66.4
"4712","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4713","Boston Logan International ","Boston","United States of America (the)",26,60.1428571428571,6,61.7666666666667
"4714","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4715","Boston Logan International ","Boston","United States of America (the)",35,67.2857142857143,8,65.9333333333333
"4716","Boston Logan International ","Boston","United States of America (the)",40,68.1428571428571,10,67.5161290322581
"4717","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4718","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4719","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4720","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4721","Boston Logan International ","Boston","United States of America (the)",21,51.7142857142857,5,56.7096774193548
"4722","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4723","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4724","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4725","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4726","Boston Logan International ","Boston","United States of America (the)",11,95.5,3,80.6875
"4727","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4728","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4729","Boston Logan International ","Boston","United States of America (the)",43,71.2857142857143,10,67.5161290322581
"4730","Boston Logan International ","Boston","United States of America (the)",44,64.4285714285714,10,67.5161290322581
"4731","Boston Logan International ","Boston","United States of America (the)",46,64,11,65.4
"4732","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4733","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,5,56.7096774193548
"4734","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4735","Boston Logan International ","Boston","United States of America (the)",35,67.2857142857143,8,65.9333333333333
"4736","Boston Logan International ","Boston","United States of America (the)",44,64.4285714285714,11,65.4
"4737","Boston Logan International ","Boston","United States of America (the)",46,64,11,65.4
"4738","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4739","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4740","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,4,59.9
"4741","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4742","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4743","Boston Logan International ","Boston","United States of America (the)",35,67.2857142857143,8,65.9333333333333
"4744","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4745","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4746","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4747","Boston Logan International ","Boston","United States of America (the)",23,63.5714285714286,6,61.7666666666667
"4748","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4749","Boston Logan International ","Boston","United States of America (the)",43,71.2857142857143,10,67.5161290322581
"4750","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4751","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4752","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4753","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4754","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4755","Boston Logan International ","Boston","United States of America (the)",33,65.1666666666667,8,65.9333333333333
"4756","Boston Logan International ","Boston","United States of America (the)",35,67.2857142857143,8,65.9333333333333
"4757","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4758","Boston Logan International ","Boston","United States of America (the)",40,68.1428571428571,10,67.5161290322581
"4759","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4760","Boston Logan International ","Boston","United States of America (the)",21,51.7142857142857,5,56.7096774193548
"4761","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4762","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4763","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4764","Boston Logan International ","Boston","United States of America (the)",12,85.4285714285714,3,80.6875
"4765","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4766","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4767","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4768","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4769","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,5,56.7096774193548
"4770","Boston Logan International ","Boston","United States of America (the)",21,51.7142857142857,5,56.7096774193548
"4771","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,5,56.7096774193548
"4772","Boston Logan International ","Boston","United States of America (the)",23,63.5714285714286,6,61.7666666666667
"4773","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4774","Boston Logan International ","Boston","United States of America (the)",26,60.1428571428571,6,61.7666666666667
"4775","Boston Logan International ","Boston","United States of America (the)",46,64,11,65.4
"4776","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4777","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,8,65.9333333333333
"4778","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4779","Boston Logan International ","Boston","United States of America (the)",43,71.2857142857143,10,67.5161290322581
"4780","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,5,56.7096774193548
"4781","Boston Logan International ","Boston","United States of America (the)",19,58.4285714285714,5,56.7096774193548
"4782","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4783","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4784","Boston Logan International ","Boston","United States of America (the)",33,65.1666666666667,8,65.9333333333333
"4785","Boston Logan International ","Boston","United States of America (the)",38,67.4285714285714,9,66.4
"4786","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,11,65.4
"4787","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,11,65.4
"4788","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4789","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4790","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4791","Boston Logan International ","Boston","United States of America (the)",44,64.4285714285714,10,67.5161290322581
"4792","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4793","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,12,69
"4794","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4795","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4796","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4797","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4798","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4799","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4800","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4801","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4802","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4803","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,8,65.9333333333333
"4804","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4805","Boston Logan International ","Boston","United States of America (the)",19,58.4285714285714,5,56.7096774193548
"4806","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,8,65.9333333333333
"4807","Boston Logan International ","Boston","United States of America (the)",32,63.8571428571429,8,65.9333333333333
"4808","Boston Logan International ","Boston","United States of America (the)",11,95.5,3,80.6875
"4809","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4810","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4811","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4812","Boston Logan International ","Boston","United States of America (the)",46,64,11,65.4
"4813","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,11,65.4
"4814","Boston Logan International ","Boston","United States of America (the)",16,57.7142857142857,4,59.9
"4815","Boston Logan International ","Boston","United States of America (the)",17,60.4285714285714,4,59.9
"4816","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,5,56.7096774193548
"4817","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4818","Boston Logan International ","Boston","United States of America (the)",26,60.1428571428571,6,61.7666666666667
"4819","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,7,65.3548387096774
"4820","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4821","Boston Logan International ","Boston","United States of America (the)",40,68.1428571428571,10,67.5161290322581
"4822","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4823","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,11,65.4
"4824","Boston Logan International ","Boston","United States of America (the)",17,60.4285714285714,4,59.9
"4825","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4826","Boston Logan International ","Boston","United States of America (the)",23,63.5714285714286,6,61.7666666666667
"4827","Boston Logan International ","Boston","United States of America (the)",33,65.1666666666667,8,65.9333333333333
"4828","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4829","Boston Logan International ","Boston","United States of America (the)",12,85.4285714285714,3,80.6875
"4830","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4831","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4832","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4833","Boston Logan International ","Boston","United States of America (the)",40,68.1428571428571,10,67.5161290322581
"4834","Boston Logan International ","Boston","United States of America (the)",19,58.4285714285714,5,56.7096774193548
"4835","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4836","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4837","Boston Logan International ","Boston","United States of America (the)",19,58.4285714285714,5,56.7096774193548
"4838","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,5,56.7096774193548
"4839","Boston Logan International ","Boston","United States of America (the)",26,60.1428571428571,6,61.7666666666667
"4840","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,7,65.3548387096774
"4841","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4842","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4843","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4844","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4845","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4846","Boston Logan International ","Boston","United States of America (the)",33,65.1666666666667,8,65.9333333333333
"4847","Boston Logan International ","Boston","United States of America (the)",35,67.2857142857143,9,66.4
"4848","Boston Logan International ","Boston","United States of America (the)",41,64,10,67.5161290322581
"4849","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4850","Boston Logan International ","Boston","United States of America (the)",33,65.1666666666667,8,65.9333333333333
"4851","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4852","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4853","Boston Logan International ","Boston","United States of America (the)",47,71.2857142857143,11,65.4
"4854","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4855","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4856","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4857","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4858","Boston Logan International ","Boston","United States of America (the)",28,64.4285714285714,7,65.3548387096774
"4859","Boston Logan International ","Boston","United States of America (the)",29,67.4285714285714,7,65.3548387096774
"4860","Boston Logan International ","Boston","United States of America (the)",30,68.2857142857143,7,65.3548387096774
"4861","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4862","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4863","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4864","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,4,59.9
"4865","Boston Logan International ","Boston","United States of America (the)",26,60.1428571428571,6,61.7666666666667
"4866","Boston Logan International ","Boston","United States of America (the)",37,63.8571428571429,9,66.4
"4867","Boston Logan International ","Boston","United States of America (the)",12,85.4285714285714,3,80.6875
"4868","Boston Logan International ","Boston","United States of America (the)",20,57.5714285714286,5,56.7096774193548
"4869","Boston Logan International ","Boston","United States of America (the)",21,51.7142857142857,5,56.7096774193548
"4870","Boston Logan International ","Boston","United States of America (the)",24,61.7142857142857,6,61.7666666666667
"4871","Boston Logan International ","Boston","United States of America (the)",25,59.1428571428571,6,61.7666666666667
"4872","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4873","Boston Logan International ","Boston","United States of America (the)",34,67.2857142857143,8,65.9333333333333
"4874","Boston Logan International ","Boston","United States of America (the)",45,66,11,65.4
"4875","Boston Logan International ","Boston","United States of America (the)",49,66,12,69
"4876","Boston Logan International ","Boston","United States of America (the)",13,71.7142857142857,3,80.6875
"4877","Boston Logan International ","Boston","United States of America (the)",14,62.2857142857143,4,59.9
"4878","Boston Logan International ","Boston","United States of America (the)",17,60.4285714285714,4,59.9
"4879","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,6,61.7666666666667
"4880","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,6,61.7666666666667
"4881","Boston Logan International ","Boston","United States of America (the)",39,72,9,66.4
"4882","Boston Logan International ","Boston","United States of America (the)",15,59.4285714285714,4,59.9
"4883","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,5,56.7096774193548
"4884","Boston Logan International ","Boston","United States of America (the)",27,61.1428571428571,7,65.3548387096774
"4885","Boston Logan International ","Boston","United States of America (the)",36,60.2857142857143,9,66.4
"4886","Boston Logan International ","Boston","United States of America (the)",17,60.4285714285714,4,59.9
"4887","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,8,65.9333333333333
"4888","Boston Logan International ","Boston","United States of America (the)",38,67.4285714285714,9,66.4
"4889","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4890","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4891","Boston Logan International ","Boston","United States of America (the)",48,60.5714285714286,11,65.4
"4892","Boston Logan International ","Boston","United States of America (the)",18,58.7142857142857,5,56.7096774193548
"4893","Boston Logan International ","Boston","United States of America (the)",22,61.7142857142857,5,56.7096774193548
"4894","Boston Logan International ","Boston","United States of America (the)",31,66.2857142857143,7,65.3548387096774
"4895","Boston Logan International ","Boston","United States of America (the)",42,71,10,67.5161290322581
"4896","Boston Logan International ","Boston","United States of America (the)",44,64.4285714285714,10,67.5161290322581
"4897","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",15,48.4285714285714,4,46.5333333333333
"4898","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",37,56.5714285714286,9,51.2
"4899","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",40,50.2857142857143,10,51.7741935483871
"4900","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",43,54.5714285714286,10,51.7741935483871
"4901","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",14,48.7142857142857,4,46.5333333333333
"4902","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",18,41.4285714285714,5,38.5483870967742
"4903","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",20,33.2857142857143,5,38.5483870967742
"4904","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",27,47,7,46.0645161290323
"4905","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",30,46.1428571428571,7,46.0645161290323
"4906","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",35,46.1428571428571,9,51.2
"4907","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",38,48.2857142857143,9,51.2
"4908","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",40,50.2857142857143,10,51.7741935483871
"4909","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",13,51.2857142857143,3,61.3125
"4910","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",15,48.4285714285714,4,46.5333333333333
"4911","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",25,42.4285714285714,6,44.3333333333333
"4912","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",27,47,7,46.0645161290323
"4913","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",39,52,9,51.2
"4914","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",41,53,10,51.7741935483871
"4915","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",41,53,10,51.7741935483871
"4916","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",12,66.4285714285714,3,61.3125
"4917","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",36,46.8571428571429,9,51.2
"4918","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",13,51.2857142857143,3,61.3125
"4919","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",31,45.1428571428571,8,46.1333333333333
"4920","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",25,42.4285714285714,6,44.3333333333333
"4921","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",31,45.1428571428571,8,46.1333333333333
"4922","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",12,66.4285714285714,3,61.3125
"4923","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",21,38.7142857142857,5,38.5483870967742
"4924","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",22,44.1428571428571,6,44.3333333333333
"4925","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",23,43,6,44.3333333333333
"4926","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",29,45.2857142857143,7,46.0645161290323
"4927","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",36,46.8571428571429,9,51.2
"4928","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",41,53,10,51.7741935483871
"4929","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",45,46.7142857142857,11,46.7
"4930","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",12,66.4285714285714,3,61.3125
"4931","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",25,42.4285714285714,6,44.3333333333333
"4932","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",27,47,7,46.0645161290323
"4933","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",45,46.7142857142857,11,46.7
"4934","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",13,51.2857142857143,3,61.3125
"4935","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",18,41.4285714285714,5,38.5483870967742
"4936","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",22,44.1428571428571,5,38.5483870967742
"4937","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",44,48.4285714285714,10,51.7741935483871
"4938","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",21,38.7142857142857,5,38.5483870967742
"4939","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",39,52,9,51.2
"4940","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",44,48.4285714285714,10,51.7741935483871
"4941","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",22,44.1428571428571,5,38.5483870967742
"4942","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",26,46.1428571428571,6,44.3333333333333
"4943","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",31,45.1428571428571,8,46.1333333333333
"4944","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",35,46.1428571428571,8,46.1333333333333
"4945","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",46,49.4285714285714,11,46.7
"4946","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",49,58,12,62
"4947","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",16,48.2857142857143,4,46.5333333333333
"4948","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",24,44.8571428571429,6,44.3333333333333
"4949","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",24,44.8571428571429,6,44.3333333333333
"4950","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",28,44.8571428571429,7,46.0645161290323
"4951","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",34,47.8571428571429,8,46.1333333333333
"4952","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",14,48.7142857142857,4,46.5333333333333
"4953","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",16,48.2857142857143,4,46.5333333333333
"4954","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",18,41.4285714285714,5,38.5483870967742
"4955","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",23,43,6,44.3333333333333
"4956","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",26,46.1428571428571,6,44.3333333333333
"4957","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",32,45.4285714285714,8,46.1333333333333
"4958","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",34,47.8571428571429,8,46.1333333333333
"4959","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",45,46.7142857142857,11,46.7
"4960","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",48,45.5714285714286,12,62
"4961","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",42,51.2857142857143,10,51.7741935483871
"4962","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",48,45.5714285714286,11,46.7
"4963","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",48,45.5714285714286,11,46.7
"4964","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",14,48.7142857142857,4,46.5333333333333
"4965","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",16,48.2857142857143,4,46.5333333333333
"4966","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",17,41.7142857142857,4,46.5333333333333
"4967","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",26,46.1428571428571,6,44.3333333333333
"4968","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",39,52,9,51.2
"4969","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",16,48.2857142857143,4,46.5333333333333
"4970","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",34,47.8571428571429,8,46.1333333333333
"4971","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",43,54.5714285714286,10,51.7741935483871
"4972","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",48,45.5714285714286,11,46.7
"4973","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",24,44.8571428571429,6,44.3333333333333
"4974","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",27,47,7,46.0645161290323
"4975","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",32,45.4285714285714,8,46.1333333333333
"4976","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",33,48.1666666666667,8,46.1333333333333
"4977","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",41,53,10,51.7741935483871
"4978","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",41,53,10,51.7741935483871
"4979","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",17,41.7142857142857,4,46.5333333333333
"4980","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",19,39,5,38.5483870967742
"4981","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",19,39,5,38.5483870967742
"4982","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",19,39,5,38.5483870967742
"4983","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",20,33.2857142857143,5,38.5483870967742
"4984","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",26,46.1428571428571,6,44.3333333333333
"4985","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",35,46.1428571428571,8,46.1333333333333
"4986","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",47,47.8571428571429,11,46.7
"4987","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",14,48.7142857142857,4,46.5333333333333
"4988","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",21,38.7142857142857,5,38.5483870967742
"4989","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",32,45.4285714285714,8,46.1333333333333
"4990","Detroit Metropolitan Wayne County ","Romulus","United States of America (the)",34,47.8571428571429,8,46.1333333333333
